chunk_id,file_name,heading_path,start_line,end_line,tokens,anchor_fragment,jump_url,text,source_path,char_start,char_end,source_url
1a968f9e-64d3-463e-aaa8-9c9cbf4c9d95,Measurement and units.md,"['Measurement and units', 'Write numerals with units of measurement']",76,92,72,#measurement-and-units/write-numerals-with-units-of-measurement,,"## Write numerals with units of measurement
Use numerals, not words, for numbers when referring to a unit of measurement:
- Always use numerals next to a unit of measurement.  
- Include a non-breaking space between the number and the unit.
**Like this:**  
`5 t`  
`5 tonnes`
**Not this:**  
`five t`  
`five tonnes`
---",Style Guide Content/Measurement and units.md,2741,3062,
4916a41b-2a51-44dc-b539-109a468da113,Measurement and units.md,"['Measurement and units', 'Use symbols for common units of measurement']",93,117,166,#measurement-and-units/use-symbols-for-common-units-of-measurement,,"## Use symbols for common units of measurement
You don’t need to spell out units of measurement, even for the first use, if they’re well known and users will know what they mean.
**Example:**
- `mm` for millimetres  
- `cm` for centimetres  
- `km` for kilometres  
- `km/h` for kilometres per hour
Spell out units of measurement the first time you use them if users won’t immediately understand them. After that, use the symbols.
**Example:**  
The noise from the building site was 120 decibels (dB). Workers in the nearby office preferred a limit of only 50 dB.
> Don’t combine symbols and words for units.
**Like this:**  
Queensland is 1,853 million `km²` in area.
**Not this:**  
Queensland is 1,853 million square km in area.
---",Style Guide Content/Measurement and units.md,3064,3799,
d50d7cbf-2a5d-4657-b939-c66cf0df7997,Measurement and units.md,"['Measurement and units', 'SI prefixes for large and small quantities']",118,157,317,#measurement-and-units/si-prefixes-for-large-and-small-quantities,,"## SI prefixes for large and small quantities
Internationally accepted prefixes and their symbols make it easier for users to read, understand and compare numbers. Use them in government content.
A complete list of prefixes and symbols is available at the [International Bureau of Weights and Measures (BIPM)](https://www.bipm.org/).
**Table 1: Commonly used prefixes for SI units**
| Prefix           | Symbol | Factor   | Extended form        |
|------------------|--------|----------|----------------------|
| tera             | T      | 10¹²     | 1,000,000,000,000    |
| giga             | G      | 10⁹      | 1,000,000,000        |
| mega             | M      | 10⁶      | 1,000,000            |
| kilo             | k      | 10³      | 1,000                |
| hecto            | h      | 10²      | 100                  |
| deca (also ‘deka’)| da     | 10¹      | 10                   |
| deci             | d      | 10⁻¹     | 0.1                  |
| centi            | c      | 10⁻²     | 0.01                 |
| milli            | m      | 10⁻³     | 0.001                |
| micro            | µ      | 10⁻⁶     | 0.000001             |
| nano             | n      | 10⁻⁹     | 0.000000001          |
> Note: the BIPM uses ‘deca’ but this is spelled ‘deka’ in Schedule 3 of the *National Measurement Regulations*.
**Example:**  
63 megalitres is 63,000,000 litres  
0.001 metre is 1 millimetre
**Don’t use non-standard units.**
Like this:  
There was 5 μg of active ingredient in each capsule.  
He measured 50 mL of water.
Not this:  
There was 5 mcg of active ingredient in each capsule.  
He measured 5 dL of water.
---",Style Guide Content/Measurement and units.md,3801,5438,
4e70270c-c5b2-410b-9aae-96f58e368521,Measurement and units.md,"['Measurement and units', 'Data storage and transfer']",158,171,72,#measurement-and-units/data-storage-and-transfer,,"## Data storage and transfer
The prefixes for data storage and transfer work differently to those used for SI units.
- `Byte` (B) is the unit of storage and data transfer speed.
Use:
- kilobyte = 1,000 B  
- megabyte = 1,024 kB  
- gigabyte = 1,024 MB  
- terabyte = 1,024 GB
---",Style Guide Content/Measurement and units.md,5440,5719,
52f51fa7-a75c-4c5c-82c5-f58dd7ce470e,Measurement and units.md,"['Measurement and units', 'Units of time']",172,187,118,#measurement-and-units/units-of-time,,"## Units of time
Days, years, hours and minutes measure time. These are not SI units. Spell them out in full – unless they’re in a table, list or chart and are easy to understand.
**Example:**  
I have been working in the public service for 12 years.  
He started in the new department 20 days ago.  
They sent the report in the last 15 minutes.
Use symbols for units derived from time measurements, such as speed.
**Example:**  
The speed limit for urban areas in NSW is 50 km/h.
---",Style Guide Content/Measurement and units.md,5721,6205,
28fb5718-3b55-4f99-a239-4f6c070a1d7e,Measurement and units.md,"['Measurement and units', 'Put a non-breaking space between numbers and units']",188,204,89,#measurement-and-units/put-a-non-breaking-space-between-numbers-and-units,,"## Put a non-breaking space between numbers and units
A unit should not be separated from its number.
**Like this:**  
The post should be at least 1.5 m tall.  
`[non-breaking space between '1.5' and 'm']`
**Not this:**  
The post should be at least 1.5  
m tall.  
`[bad line break]`
> Some industries (e.g., wine labelling) omit the space – check the preferred style for specialist applications.
---",Style Guide Content/Measurement and units.md,6207,6608,
073ce8c7-37b5-4420-96be-53551a8d8fea,Measurement and units.md,"['Measurement and units', 'Don’t add ‘s’ for plural forms']",205,216,32,#measurement-and-units/dont-add-s-for-plural-forms,,"## Don’t add ‘s’ for plural forms
Symbols for units represent both singular and plural.
**Like this:**  
56 km
**Not this:**  
56 kms
---",Style Guide Content/Measurement and units.md,6610,6747,
e77a4830-ebf6-40e8-9567-dfe1490df0e9,Measurement and units.md,"['Measurement and units', 'Compare measurements using the same units']",217,232,154,#measurement-and-units/compare-measurements-using-the-same-units,,"## Compare measurements using the same units
For easy comparison, use the same unit and prefix, and the same number of decimal places.
**Like this:**  
The Green Wattle Creek fire burnt almost 3,000 km², of which more than 1,000 km² was national park.  
The smaller jug held 1.5 L and the bigger jug held 2.0 L.  
The piece of wood was 140 mm by 1,320 mm by 20 mm.
**Not this:**  
The Green Wattle Creek fire burnt almost 300,000 ha, of which more than 1,000 km² was national park.  
The smaller jug held 1,500 mL and the bigger jug held 2 L.  
The piece of wood was 14 cm by 1.32 m by 20 mm.
---",Style Guide Content/Measurement and units.md,6749,7345,
b632bb3e-07c2-4ea1-a485-56471059e97f,Measurement and units.md,"['Measurement and units', 'Only use non-SI units if the user understands them']",233,256,219,#measurement-and-units/only-use-non-si-units-if-the-user-understands-them,,"## Only use non-SI units if the user understands them
Non-SI units that are legal in Australia are listed in Schedules 1 and 2 of the *National Measurement Regulations*. Use them only if the audience will understand them.
**Table 2: Examples of other commonly used legal units in Australia**
| Quantity         | Name                    | Symbol  |
|------------------|-------------------------|---------|
| sound intensity  | decibel                  | dB      |
| area             | hectare                  | ha      |
| length           | nautical mile            | n mile  |
| mass             | tonne                    | t       |
| time             | day                      | d       |
| time             | hour                     | h       |
| time             | minute                   | min     |
| velocity         | knot                     | kn      |
| volume           | litre                    | L or l  |
| blood pressure   | millimetre of mercury    | mm Hg   |
| work and energy  | kilocalorie              | kcal    |
> Note: Most government content should use ‘L’ for litre (not ‘l’) to avoid confusion with ‘I’ and ‘1’.
---",Style Guide Content/Measurement and units.md,7347,8498,
1d7b851d-3636-42b7-b8a2-8f23b8aa47d6,Measurement and units.md,"['Measurement and units', 'Avoid imperial units']",257,276,112,#measurement-and-units/avoid-imperial-units,,"## Avoid imperial units
Don’t use imperial units in Australia unless:
- quoting historical documents  
- writing for readers in countries (e.g., USA) where imperial measures are still used.
**Example:**
- gallons for volume of fuel  
- barrels for volume of oil  
- inches for screen size  
- feet for aircraft altitude
It’s good practice to provide the SI equivalent.
**Example:**  
In the 1970s, the speed limit for highways in many states of Australia was set at 60 miles per hour (97 km/h).
---",Style Guide Content/Measurement and units.md,8500,8998,
7b33b39f-99f1-495c-8b3a-1eccf5c67d79,Measurement and units.md,"['Measurement and units', 'Release notes']",277,283,66,#measurement-and-units/release-notes,,"## Release notes
The digital edition consolidates information from the sixth edition about measurement and units.  
It follows the sixth edition’s advice to include a space between the number and unit, contrary to the *Content Guide*, which recommended omitting it.  
The *Content Guide* had no information about imperial units.
---",Style Guide Content/Measurement and units.md,9000,9332,
774814cf-af1e-4612-bdd4-d29db420cfe6,Medical terms.md,['Medical terms'],1,6,36,#medical-terms,,"# Medical terms
Medical terms have specific meanings. Introduce scientific terms and common names if that helps users, but always use the correct spelling and style.
---",Style Guide Content/Medical terms.md,0,169,
547b2507-c56b-4ed8-a2f1-ddc86280d463,Medical terms.md,"['Medical terms', 'Guidance']",7,15,48,#medical-terms/guidance,,"## Guidance
- Use capitals for proper nouns and genus names  
- *Italicise organism names*  
- Cite common names for pharmaceutical drugs, not brand names  
- Refer to medical conditions using clear and inclusive language
---",Style Guide Content/Medical terms.md,171,396,
4aa4644d-d828-468d-b714-38d32efee78f,Medical terms.md,"['Medical terms', 'Use capitals for proper nouns and genus names']",16,52,193,#medical-terms/use-capitals-for-proper-nouns-and-genus-names,,"## Use capitals for proper nouns and genus names
Use an initial capital letter for medical terms **only if** the term is a proper noun or adjective, or if it is the name of a genus.  
Otherwise **don’t** use initial capitals for the names of:
- diseases and viruses  
- diagnostic procedures  
- syndromes  
- anatomical parts.
**Example**
- hepatitis B  
- Hendra virus  
- foot-and-mouth disease  
- Golgi apparatus  
- Tourette syndrome  
- computed tomography  
- colon
---
### Shortened forms
Use capital letters for acronyms and initialisms of medical terms.  
Spell out the full term in lower case, unless the word or term you’re shortening includes a proper name or a genus name.
**Example**
- acquired immune deficiency syndrome (AIDS)  
- drug-resistant *Streptococcus pneumoniae* (DRSP) disease  
- sudden infant death syndrome (SIDS)  
- intensive care unit (ICU)  
- magnetic resonance imaging (MRI)
---",Style Guide Content/Medical terms.md,398,1314,
578fbe60-90c5-422c-be36-0e547d6e5e2e,Medical terms.md,"['Medical terms', 'Spelling for eponyms']",53,83,314,#medical-terms/spelling-for-eponyms,,"## Spelling for eponyms
Some terms are named after the people who discovered, studied or described the specific anatomical part or disease.  
Other terms are named after people who had a particular disease.
All of these terms are called **‘eponyms’**. Eponyms appear as different types of adjectives in medical terms.  
They are usually possessive adjectives.
When referring to an eponym in writing, use the following rules:
- If it is a disease named after people who had the disease, **use the possessive case**.  
- If it is a disease or anatomical part named after the person who discovered, studied or described it, **don’t** use the possessive case.
**Example**
- Lou Gehrig’s disease — *Named after Lou Gehrig, a high-profile person who had the disease*  
- Legionnaires’ disease — *Named after members of the American Legion – known as Legionnaires – who were the first documented people to have the disease*  
- Alzheimer disease — *Named after Dr Alois Alzheimer, who first described the disease*  
- Down syndrome — *Named after Dr John L H Down, who first described the syndrome*  
- Henle loop — *Anatomical part named after anatomist Gustav Jakob Henle*
This rule doesn’t apply to names of organisations dedicated to studying certain diseases or supporting people who are affected by them.  
Always refer to organisations in the same way as they refer to themselves.
**Example**
- Alzheimer’s Association  
- Crohn’s & Colitis Australia
---",Style Guide Content/Medical terms.md,1316,2770,
cdbcfc3a-9971-4ac6-a170-d3f5dfff1d56,Medical terms.md,"['Medical terms', '*Italicise organism names*']",84,95,72,#medical-terms/italicise-organism-names,,"## *Italicise organism names*
Write scientific names of infectious organisms – such as viruses, bacteria and parasites – in italics.  
Use an initial capital for the name of the genus only.
**Example**
> The bacterium *Legionella pneumophila* causes Legionnaires’ disease.  
> (*Legionella* is the name of the genus and *pneumophila* is the species.)
---",Style Guide Content/Medical terms.md,2772,3126,
6b8a2b0f-a1e2-4a68-a5cd-d3cf7ad46186,Medical terms.md,"['Medical terms', 'Cite common names for pharmaceutical drugs, not brand names']",96,109,81,#medical-terms/cite-common-names-for-pharmaceutical-drugs-not-brand-names,,"## Cite common names for pharmaceutical drugs, not brand names
Use the generic names of drugs where possible. Write them in lower case.
You can include the brand name in parentheses after the common name.  
Use initial capitals for brand names. Commercial terms might be trade marked: take care using product names.
**Example**
- benzoyl peroxide (Benzac)  
- paracetamol (Panadol)
---",Style Guide Content/Medical terms.md,3128,3513,
e2b46f2f-057c-453d-9317-20cc8b6c3c2c,Medical terms.md,"['Medical terms', 'Refer to medical conditions using clear and inclusive language']",110,149,250,#medical-terms/refer-to-medical-conditions-using-clear-and-inclusive-language,,"## Refer to medical conditions using clear and inclusive language
The language you use for some medical conditions can change as research and social understanding evolve.  
Be mindful of outdated language that can perpetuate stigma or misunderstandings.
Refer to peak bodies that study the condition or that provide support and information to people affected by it.
**Example**
> The term ‘bipolar disorder’ replaces ‘manic depression’, a term that is no longer in use.
When you are writing about people with a medical condition, focus on the person.  
Use neutral language to describe the condition.  
**Don’t** label the person.
**Write this**
- a person with cancer  
- people with asthma  
- a person with diabetes
**Not this**
- a cancer patient  
- Asthma sufferers  
- a diabetic person
If you’re writing both the scientific and common names for a medical condition, place the scientific name in parentheses.  
**Don’t** use ‘or’ — this could confuse readers into thinking they are 2 separate medical conditions.
**Write this**
> People with pneumonia-like infections might have Legionnaires’ disease (*legionellosis*).
**Not this**
> People with pneumonia-like infections might have Legionnaires’ disease or legionellosis.
---",Style Guide Content/Medical terms.md,3515,4749,
8b668cd5-7970-4024-b06f-959ab448f8dd,Medical terms.md,"['Medical terms', 'Release notes']",150,157,74,#medical-terms/release-notes,,"## Release notes
The digital edition consolidates and expands information from the sixth edition.  
It clarifies the use of eponyms in disease names and includes more examples than the sixth edition.
The digital edition has more information about style for proprietary drug names in guidance on commercial terms.
The Content Guide did not cover medical terms.",Style Guide Content/Medical terms.md,4751,5110,
86b9bb0f-23b2-4c30-bfc4-a5e7392b41d8,"Nationalities, peoples and places.md","['Nationalities, peoples and places outside Australia']",1,6,40,#nationalities-peoples-and-places-outside-australia,,"# Nationalities, peoples and places outside Australia
Refer to peoples and places outside Australia based on current information. Correct spelling and style avoids causing confusion or offence among users.
---","Style Guide Content/Nationalities, peoples and places.md",0,209,
5d8ab056-559c-46ad-81ed-9d77a498168e,"Nationalities, peoples and places.md","['Nationalities, peoples and places outside Australia', 'Guidance']",7,57,374,#nationalities-peoples-and-places-outside-australia/guidance,,"## Guidance
### Check official sources for country and place names
Some countries have several official names. Consult trusted references to decide which name to use, then use it consistently. Helpful references include:
- the countries, economies and regions webpages, on the Department of Foreign Affairs and Trade website  
- the United Nations geographical names database  
- the Australian Bureau of Statistics Standard Australian classification of countries.
**Example**  
The United Kingdom of Great Britain and Northern Ireland is often called the ‘United Kingdom’.
The names of countries can change for political reasons. For example, a country might change its name to show independence from a former occupying country.
**Example**  
The Democratic Republic of the Congo used to be called ‘Zaire’. The former name came from the Portuguese colonial name for the Congo River.
Country boundaries can also change.
---
### Spell country names with a capital letter
Use initial capitals for:
- the official name of a country  
- any commonly used short forms of the country’s name  
- the names of states, territories and provinces.
The definite article ‘the’ isn’t capitalised unless it begins a sentence.
**Example**  
the Cayman Islands – the Caymans  
the Falkland Islands – the Falklands
---
### Shorten a country name only if it is clear to the user
Use a short form of a country’s name only if it’s clear and accurate. Shortened forms can make it easier to read text or tables, illustrations, notes, lists and bibliographies.
**Example**  
‘North Korea’ is the shortened form of the Democratic People’s Republic of Korea.
---
### Use English versions of countries and places in most content
English-language content usually uses the English version of a country’s name.","Style Guide Content/Nationalities, peoples and places.md",211,1991,
0014e056-f56e-432f-969a-5628e593263f,"Nationalities, peoples and places.md","['Nationalities, peoples and places outside Australia', 'Guidance', 'Use English versions of countries and places in most content']",54,58,60,#nationalities-peoples-and-places-outside-australia/guidance,,"**Example**  
‘Socialist Republic of Vietnam’ is the English version of Cộng hòa xã hội chủ nghĩa Việt Nam.  
‘Germany’ is the English version of Deutschland.  
‘New Zealand’ is the English version of Aotearoa.  
‘The Czech Republic’ or ‘Czechia’ are the English versions of Česká republika.","Style Guide Content/Nationalities, peoples and places.md",0,0,
0b5e1b42-76a9-4e73-b86e-39de4f1d45d4,"Nationalities, peoples and places.md","['Nationalities, peoples and places outside Australia', 'Guidance', 'Use English versions of countries and places in most content']",60,126,382,#nationalities-peoples-and-places-outside-australia/guidance,,"There are some cases where the preferred official name isn’t in English.
**Example**  
‘Côte d’Ivoire’ is the preferred official name for the Ivory Coast.  
‘Eswatini’ is the preferred name for Swaziland.
In English-speaking countries, the convention is to use the established English forms for well-known place names.
**Example**  
Beijing  
Krakow  
Rome  
Brussels  
Florence  
Pyongyang  
the Hague
When the name is used generically, you don’t need an initial capital.
**Example**  
brussels sprout – A type of sprout, not a sprout from Brussels  
venetian blind – A type of screen for a window, not a blind from Venice  
french door – A type of door, not a door from France
---
### Check the official status for area and region names
Groups of nations or areas that are recognised as political or geographic regions take initial capitals.
**Example**  
South-East Asia  
Central America  
the Balkans
Use lower case if the names of compass points (such as north and south-east) are not part of the name but are used to refer to the geographic area.
**Example**  
southern Germany  
northern Iraq
Some names that aren’t officially recognised become well known and gain a semi-official status. Use a dictionary to help you decide when this is appropriate.
**Example**  
Kurdistan
---
### Write nationalities, peoples and places with initial capitals
There’s usually a clear relationship between the name of the country or region and the word used for the nationality. It’s not always obvious though, so check a dictionary to ensure you’re using the correct term.
**Example**  
Türkiye – Turkish  
Melanesia – Melanesian  
the Philippines – Filipino  
Congo – Congolese  
United Arab Emirates – Emirati  
New Zealand – New Zealander
Follow guidance for writing non-English personal names.
Capitalise the names of certain groups.
**Example**","Style Guide Content/Nationalities, peoples and places.md",1993,3835,
59055f9c-5d0f-4e58-aeb8-c65f265742a3,"Nationalities, peoples and places.md","['Nationalities, peoples and places outside Australia', 'Guidance', 'Write nationalities, peoples and places with initial capitals']",123,127,63,#nationalities-peoples-and-places-outside-australia/guidance,,"- People groups – Hispanic, Sentinelese, Vietnamese Rục, Sámi  
- Clans – Clan Campbell (Scottish)  
- People from particular regions – Asian, European, Sumatran, Basque  
- People who follow particular religions – Jewish, Christian, Muslim, Buddhist, Hindu, Greek Orthodox  
- People who speak particular languages – Hokkien-speaking","Style Guide Content/Nationalities, peoples and places.md",0,0,
6e6ada03-0ca2-45dc-850a-e84549823a7d,"Nationalities, peoples and places.md","['Nationalities, peoples and places outside Australia', 'Guidance', 'Write nationalities, peoples and places with initial capitals']",129,141,80,#nationalities-peoples-and-places-outside-australia/guidance,,"---
### Check if an official language differs from the country name
The name of a country’s language isn’t always derived from the name of the country.
**Example**  
The people of Iran speak Farsi.  
Dari and Pashto are the official languages of Afghanistan.  
While Chileans speak Spanish, Brazilians speak Portuguese.  
East Timor has 2 official languages: Portuguese and Tetum.
---","Style Guide Content/Nationalities, peoples and places.md",3837,4221,
906f03ee-473d-4b3c-aef0-cb37a85bc574,"Nationalities, peoples and places.md","['Nationalities, peoples and places outside Australia', 'Release notes']",142,150,109,#nationalities-peoples-and-places-outside-australia/release-notes,,"## Release notes
The digital edition builds on sixth edition content: it consolidates details about peoples and places outside of Australia. It links to authoritative sources so users can find current spelling for official country and place names.
The guidance on nationalities, language names and groups of peoples relates to guidance on:
- personal names  
- cultural and linguistic diversity.
The Content Guide had generic advice about capitalisation. It did not go into detail about names of people and places outside Australia.","Style Guide Content/Nationalities, peoples and places.md",4223,4755,
c57d179a-f78e-4dda-b929-82058e7b43ce,Natural phenomena.md,['Natural phenomena'],1,6,32,#natural-phenomena,,"# Natural phenomena
Treat terms for climate and weather events with consistent style. It helps users scan content for keywords and supports readability.
---",Style Guide Content/Natural phenomena.md,0,156,
31e945ab-78b7-4fb7-969f-09f27c76a739,Natural phenomena.md,"['Natural phenomena', 'Guidance']",7,64,399,#natural-phenomena/guidance,,"## Guidance
### Standard rules of capitalisation apply for most natural phenomena
- Proper nouns start with a capital letter.
- Adjectives and common nouns are in lower case.
- Do not use italics.
---
### Most terms are usually in lower case
Write generic terms for climate and weather in lower case. This rule applies to many compound nouns.
**Example**  
climate change, global warming, greenhouse gases
Specific terms usually take lower case. For example, this rule applies to scientific names for types of clouds.
**Example**  
cumulonimbus, cirrus and stratus
---
### Terms for specific phenomena can take initial capitals
Scientific terms for natural phenomena can include common nouns that combine to form a proper noun.
Use initial capitals when spelling out this kind of scientific term. Common shortened forms are in full capitals. Any non-English names retain the spelling of the original.
**Example**  
Indian Ocean Dipole (IOD)  
Southern Oscillation Index (SOI)
---
### Climate and weather events take on proper names
Individual climate and weather events have names to help communicate the event to the public.
There are specific capitalisation rules for climate and weather events. We follow the style recommended by Australia’s Bureau of Meteorology.
For events not listed here, follow the standard rules for capitalisation.
---
#### Cyclones are usually given people’s names
Use initial capitals for the names of cyclones.
Do this for the given name and for the adjectives and common nouns that appear immediately before the given name. The bureau uses ‘Cyclone’, ‘Tropical Cyclone’ and ‘Severe Tropical Cyclone’ as part of the cyclone’s name.
Check the name is accurate on the bureau’s website.
Use the same rule for hurricanes and typhoons. These are different terms for the same natural phenomenon.
**Example**  
Cyclone Yasi  
Tropical Cyclone Winifred  
Severe Tropical Cyclone Damien  
Hurricane Wilma  
Typhoon Fengshen",Style Guide Content/Natural phenomena.md,158,2102,
3486fede-18de-42b0-a39f-5c3402608c1b,Natural phenomena.md,"['Natural phenomena', 'Guidance', 'Climate and weather events take on proper names', 'Cyclones are usually given people’s names']",65,65,31,#natural-phenomena/guidance,,Always write ‘Cyclone’ as part of the name unless it is clear from the surrounding text that you are referring to a cyclone.,Style Guide Content/Natural phenomena.md,0,0,
5e3cf072-b7f0-455b-aa85-2ea33d10fee1,Natural phenomena.md,"['Natural phenomena', 'Guidance', 'Climate and weather events take on proper names', 'Cyclones are usually given people’s names']",67,110,283,#natural-phenomena/guidance,,"**Example**  
Hilda was the first cyclone in the Australian region to make landfall in the 2017–18 season.  
Cyclone Hilda made landfall in the 2017–18 season.
---
#### Droughts are usually named after a period in time
If the time is a formal period, the name has an initial capital.
**Example**  
Millennium drought  
Federation drought  
the 1982–83 major drought
---
#### Fires are usually named for a time or location
Bushfires take initial capitals for the adjectival part of their name as well as any proper noun. Fires leading to substantial loss of life and property are usually named after the worst day or where they started.
**Example**  
State Mine fire (New South Wales, 2013)  
Black Saturday bushfires (Victoria, 2009)  
Ash Wednesday bushfires (Victoria and South Australia, 1983)  
Black Tuesday bushfires (Tasmania, 1967)  
Black Friday bushfires (Victoria and New South Wales, 1939)  
Black Thursday bushfires (Victoria, 1851)
During a fire, authorities usually name a fire based on where it started.
**Example**  
the Taylors Creek Road fire
---
#### Floods, earthquakes and tsunamis are named by year, location and event
Use ‘year Location event’ as the naming convention for floods, earthquakes and tsunamis. Only the location (the proper noun) has an initial capital.
**Example**  
1974 Brisbane flood  
1989 Newcastle earthquake  
2004 Indian Ocean tsunami
---",Style Guide Content/Natural phenomena.md,2104,3488,
aaa244e6-4f1b-445f-b663-8be2949906d7,Natural phenomena.md,"['Natural phenomena', 'Release notes']",111,114,85,#natural-phenomena/release-notes,,"## Release notes
- The digital edition significantly expands style advice for referring to natural phenomena. The sixth edition had brief information under ‘atmospheric phenomena’.
- The digital edition recommends using initial capitals for all parts of a cyclone's name. The sixth edition restricted the use of initial capitals to the given name.
- The Content Guide did not cover style for natural phenomena.",Style Guide Content/Natural phenomena.md,3490,3900,
a734bc39-6d46-45d0-a62e-183a4c1443d6,Nouns.md,['Nouns'],1,6,32,#nouns,,"# Nouns
Nouns are the words that name people, places, organisations and things. Style and grammar support how people interpret nouns in content.
---",Style Guide Content/Nouns.md,0,148,
9e4ec07d-95a1-4ac4-ba11-cb7b1480841d,Nouns.md,"['Nouns', 'Guidance']",7,19,90,#nouns/guidance,,"## Guidance
- Proper nouns are the names of people and specific things  
- Common nouns are words for generic things  
- Common nouns can be concrete or abstract  
- Verbal nouns are also called ‘gerunds’  
- Nouns can be singular or plural  
- Collective nouns describe a group in a single word  
- Nouns can be countable or uncountable  
- Noun trains are hard to understand
---",Style Guide Content/Nouns.md,150,530,
6f2bcdfe-9f3c-4fcf-b1ec-983aa92e3f9c,Nouns.md,"['Nouns', 'Proper nouns are the names of people and specific things']",20,39,102,#nouns/proper-nouns-are-the-names-of-people-and-specific-things,,"## Proper nouns are the names of people and specific things
Any name for a specific person, organisation, place or thing is a ‘proper noun’.
Proper nouns always start with capital letters, except for some commercial terms.
**Example**
> June  
> Shark Bay  
> Collingwood Football Club  
> Torres Strait Regional Authority  
> Prime Minister of Australia
There are specific capitalisation conventions for the:
- titles of office holders
- names of organisations
- government terms.
---",Style Guide Content/Nouns.md,532,1017,
802c5d93-f227-4650-92ad-075b3eb269e4,Nouns.md,"['Nouns', 'Common nouns are words for generic things']",40,57,164,#nouns/common-nouns-are-words-for-generic-things,,"## Common nouns are words for generic things
Common nouns describe people, places, times or things in a general sense. They have a capital letter only when they are the first word in a sentence.
**Example**
> month  
> coast  
> local government  
> prime ministers
Capitalise nouns only if they are part of a proper noun. Don’t capitalise them if you use them as common nouns.
**Example**
> The ACT’s Office of the Commissioner for the Environment was the first such agency in Australia. [‘Office’ is part of the formal title.]  
> I worked in the office for 11 years. [‘Office’ is not part of the formal title, even if it refers to the Office of the Commissioner for the Environment.]
---",Style Guide Content/Nouns.md,1019,1709,
a3ccd75f-3aa6-4327-afe5-3a55f1faadc1,Nouns.md,"['Nouns', 'Common nouns can be concrete or abstract']",58,83,120,#nouns/common-nouns-can-be-concrete-or-abstract,,"## Common nouns can be concrete or abstract
Concrete nouns name things you can identify through one or more of the 5 senses.
**Example**
> server  
> phone  
> software  
> person
Abstract nouns name intangible things. These include ideas, emotions and physical feelings.
**Example**
> honesty  
> reliance  
> engagement  
> admiration
Some nouns can be either concrete or abstract, depending on the context.
**Example**
> The office is upstairs. [Concrete noun]  
> Alfred Deakin was the first to hold the office of Attorney-General in Australia. [Abstract noun]
---",Style Guide Content/Nouns.md,1711,2279,
7dcb0edd-8235-493f-9ff8-7004ebe5411e,Nouns.md,"['Nouns', 'Verbal nouns are also called ‘gerunds’']",84,111,239,#nouns/verbal-nouns-are-also-called-gerunds,,"## Verbal nouns are also called ‘gerunds’
Gerunds are nouns that form by attaching an ‘-ing’ to a verb.
**Example**
> meet [verb], meeting [noun]  
> report [verb], reporting [noun]
You can combine gerunds and other verbal nouns with a determiner (such as ‘my’ or ‘your’).
**Example**
> Your writing has improved. [‘Your’ is the determiner; ‘writing’ is the noun; ‘has improved’ is the verb.]  
> They resent Bill’s laughing at them. [‘Bill’s’ is the determiner; ‘resent’ is the verb; ‘laughing’ is the noun.]
Verbal nouns also include nouns that relate to verbs in another way. For example, the noun can form by adding other types of suffix to a verb like ‘-ation’ or ‘-ment’. These are not gerunds.
**Example**
> fixation [Noun related to the verb ‘fix’]  
> attachment [Noun related to the verb ‘attach’]
Other verbal nouns don’t have any suffix but have the same spelling as the verb. It is context that gives the distinction.
**Example**
> ‘fix the issue’ [verb], ‘a quick fix’ [noun]  
> ‘report an issue’ [verb], ‘annual report to the minister’ [noun]
---",Style Guide Content/Nouns.md,2281,3343,
5c58a609-ee17-4d40-8866-079606be32c1,Nouns.md,"['Nouns', 'Nouns can be singular or plural']",112,136,133,#nouns/nouns-can-be-singular-or-plural,,"## Nouns can be singular or plural
Nouns can be singular or plural. Most English words add an ‘-s’ or ‘-es’ to form the plural, but there are many exceptions. Check a dictionary if you’re not sure.
**Example**
> a computer, many computers  
> a policy, many policies  
> the standby, many standbys  
> the Attorney-General, many attorneys-general
Some nouns don’t change to form the plural.
**Example**
> an aircraft, many aircraft
Don’t use an apostrophe before (or after) the ‘s’ to show the plural.
**Correct**
> Adjust the desks and chairs.
**Incorrect**
> Adjust the desk’s and chair’s.
---",Style Guide Content/Nouns.md,3345,3940,
87041f08-0b5d-4895-8a68-aa97ba7bdeba,Nouns.md,"['Nouns', 'Collective nouns describe a group in a single word']",137,165,207,#nouns/collective-nouns-describe-a-group-in-a-single-word,,"## Collective nouns describe a group in a single word
Collective nouns are a type of common noun. They label groups of people or things.
**Example**
> crowd  
> committee  
> cluster [for example, of desks]
### Subject–verb agreement
A collective noun usually has a singular verb. This is so, even if it’s made up of component parts.
**Correct**
> The government intends to act.  
> The committee is meeting.
**Incorrect**
> The government intend to act.  
> The committee are meeting.
An exception is when you need to draw attention to the individual parts of the collective noun.
**Example**
> The branch meets once a week. [‘The branch’, as a whole, meets once a week. The singular form of the verb is used.]  
> The branch are divided over the new meeting schedule. [The individuals in ‘the branch’ have different opinions about the new meeting schedule. The plural form of the verb is used.]
---",Style Guide Content/Nouns.md,3942,4842,
